WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,7/15/99 13:10,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,3.06,MG/L,Total,59-RRC-15JUL9-1,59,,EPA 353.2,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",1017517,30.27507952,-97.83621464,78774,FALSE,
Barton Creek,7/15/99 13:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.99,MG/L,Total,56LCW-15JUL9-1,56,,EPA 353.2,U,Canyon Study,"(30.2744157246489, -97.834612616607)",1054689,30.27441572,-97.83461262,78283,FALSE,
Barton Creek,7/15/99 12:40,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,0.27,MG/L,Total,55LCR-15JUL9-1,55,,EPA 353.2,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",1012120,30.2715191,-97.83134157,78279,FALSE,
Barton Creek,7/15/99 12:15,Leif Johnson Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,2.43,MG/L,Total,104LJS-15JUL9-1,104,,EPA 353.2,U,Groundwater,"(30.2915518996001, -97.851552244186)",1014948,30.2915519,-97.85155224,78506,FALSE,
Barton Creek,7/15/99 12:10,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,,0.03,MG/L,Total,57FIT-15JUL9-1,57,,EPA 353.2,U,Canyon Study,"(30.2448790119315, -98.0755658693783)",1012127,30.24487901,-98.07556587,78280,FALSE,
Barton Creek,7/15/99 12:05,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,2.38,MG/L,Total,67LJST-15JUL9-1,67,,EPA 353.2,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",1012134,30.29168547,-97.85120653,78281,FALSE,
Barton Creek,7/15/99 11:10,Crenshaw Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.24,MG/L,Total,370CRSPG-15JUL9-1,370,,EPA 353.2,U,Groundwater,"(30.2866188975654, -97.8497586227243)",566066,30.2866189,-97.84975862,78508,FALSE,
Barton Creek,7/15/99 10:55,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.96,MG/L,Total,72CRT-15JUL9-1,72,,EPA 353.2,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",566075,30.28422546,-97.85213673,78265,FALSE,
Barton Creek,7/15/99 10:25,Upland Tributary 1 @ Southwest Parkway (UPTS),Stream,Surface Water,Nutrients,NITRATE AS N,,0.05,MG/L,Total,75UPTS-15JUL9-1,75,,EPA 353.2,U,Canyon Study,"(30.278974752081, -97.9007448338307)",1014853,30.27897475,-97.90074483,78500,FALSE,
Barton Creek,7/15/99 10:20,Lost Creek Spring A,Spring,Ground Water,Nutrients,NITRATE AS N,,3.41,MG/L,Total,161LCSPG-15JUL9-1,161,,EPA 353.2,U,Groundwater,"(30.2736072790431, -97.844370796297)",1012058,30.27360728,-97.8443708,78267,FALSE,
Barton Creek,6/24/99 11:15,Lost Creek Spring A,Spring,Ground Water,Nutrients,NITRATE AS N,,1.68,MG/L,Total,LCSPG/161-24JUN9-1,161,,EPA 353.2,U,Groundwater,"(30.2736072790431, -97.844370796297)",1015302,30.27360728,-97.8443708,78528,FALSE,
Barton Creek,6/24/99 10:50,Leif Johnson Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,2.6,MG/L,Total,LJSPG/104-24JUN9-1,104,,EPA 353.2,U,Groundwater,"(30.2915518996001, -97.851552244186)",566117,30.2915519,-97.85155224,78263,FALSE,
Barton Creek,6/24/99 9:05,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,0.66,MG/L,Total,LCR/55-24JUN9-1,55,,EPA 353.2,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",1011947,30.2715191,-97.83134157,78251,FALSE,
Barton Creek,6/24/99 0:00,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.28,MG/L,Total,BCW/99-24JUN9-1,99,,EPA 353.2,U,Canyon Study,"(30.2957521353367, -97.8813027566775)",566527,30.29575214,-97.88130276,78966,TRUE,
Barton Creek,6/24/99 0:00,Barton Scenic Bluff Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.88,MG/L,Total,SBSPG/578-24JUN9-1,578,,EPA 353.2,U,Groundwater,"(30.3033884844776, -97.8888742486095)",1012025,30.30338848,-97.88887425,78262,TRUE,
Barton Creek,6/24/99 0:00,Bee Cave Tributary (BCT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,BCT/259-24JUN9-1,259,,EPA 353.2,U,Canyon Study,"(30.3007405157886, -97.9196695945368)",1011922,30.30074052,-97.91966959,78247,TRUE,
Barton Creek,6/24/99 0:00,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,0.3,MG/L,Total,CAM/61-24JUN9-1,61,,EPA 353.2,U,Canyon Study,"(30.2929251856773, -97.8436571272337)",1015418,30.29292519,-97.84365713,78537,TRUE,
Barton Creek,6/24/99 0:00,Crenshaw Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.34,MG/L,Total,CRSPG/370-24JUN9-1,370,,EPA 353.2,U,Groundwater,"(30.2866188975654, -97.8497586227243)",1015287,30.2866189,-97.84975862,78526,TRUE,
Barton Creek,6/24/99 0:00,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,FIT/57-24JUN9-1,57,,EPA 353.2,U,Canyon Study,"(30.2448790119315, -98.0755658693783)",566125,30.24487901,-98.07556587,78253,TRUE,
Barton Creek,6/24/99 0:00,Headquarters Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,TNCHQS/1146-24JUN9-1,1146,,EPA 353.2,U,Canyon Study,"(30.3046812650162, -97.9143982181204)",566122,30.30468127,-97.91439822,78248,TRUE,
Barton Creek,6/24/99 0:00,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,2.53,MG/L,Total,LJST/67-24JUN9-1,67,,EPA 353.2,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",1015263,30.29168547,-97.85120653,78525,TRUE,
Barton Creek,6/24/99 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.99,MG/L,Total,LCW/56-24JUN9-1,56,,EPA 353.2,U,Canyon Study,"(30.2744157246489, -97.834612616607)",1015294,30.27441572,-97.83461262,78527,TRUE,
Barton Creek,6/24/99 0:00,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.12,MG/L,Total,POD9/101-24JUN9-1,101,,EPA 353.2,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",1012044,30.30050612,-97.86461812,78264,TRUE,
Barton Creek,6/24/99 0:00,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,2.46,MG/L,Total,RRC/59-24JUN9-1,59,,EPA 353.2,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",1011933,30.27507952,-97.83621464,78249,TRUE,
Barton Creek,6/24/99 0:00,Upland Tributary 1 @ Southwest Parkway (UPTS),Stream,Surface Water,Nutrients,NITRATE AS N,,0.08,MG/L,Total,UPTS/75-24JUN9-1,75,,EPA 353.2,U,Canyon Study,"(30.278974752081, -97.9007448338307)",566140,30.27897475,-97.90074483,78238,TRUE,
Barton Creek,4/22/99 14:40,Barton Scenic Bluff Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.56,MG/L,Total,SBS-22APR9-1,578,,EPA 353.2,U,Groundwater,"(30.3033884844776, -97.8888742486095)",716710,30.30338848,-97.88887425,81241,FALSE,
Barton Creek,4/22/99 14:15,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.21,MG/L,Total,BCW-22APR9-1,99,,EPA 353.2,U,Canyon Study,"(30.2957521353367, -97.8813027566775)",1018224,30.29575214,-97.88130276,78969,FALSE,
Barton Creek,4/22/99 13:25,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,POD 9-22APR9-1,101,,EPA 353.2,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",1011376,30.30050612,-97.86461812,78176,FALSE,
Barton Creek,4/22/99 12:50,Lost Creek Spring A,Spring,Ground Water,Nutrients,NITRATE AS N,,4.81,MG/L,Total,LOST CK SPR-22APR9-1,161,,EPA 353.2,U,Groundwater,"(30.2736072790431, -97.844370796297)",1011286,30.27360728,-97.8443708,78160,FALSE,
Barton Creek,4/22/99 12:00,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,FIT-22APR9-1,57,,EPA 353.2,U,Canyon Study,"(30.2448790119315, -98.0755658693783)",566323,30.24487901,-98.07556587,78161,FALSE,
Barton Creek,4/22/99 11:45,Crenshaw Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.16,MG/L,Total,CRENSHAW SPR-22APR9-1,370,,EPA 353.2,U,Groundwater,"(30.2866188975654, -97.8497586227243)",1011294,30.2866189,-97.84975862,78162,FALSE,
Barton Creek,4/22/99 11:42,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.63,MG/L,Total,LOST CREEK WF-22APR9-56,56,,EPA 353.2,U,Canyon Study,"(30.2744157246489, -97.834612616607)",1015096,30.27441572,-97.83461262,78515,FALSE,
Barton Creek,4/22/99 10:45,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,SWPS-22APR9-1,159,,EPA 353.2,U,Groundwater,"(30.2789973447818, -97.9007759523011)",1011317,30.27899734,-97.90077595,78165,FALSE,
Barton Creek,4/19/99 14:40,Fazio Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.05,MG/L,Total,FAZIO-19APR9-1,66,,EPA 353.2,U,Canyon Study,"(30.2941033376884, -97.852503987716)",566368,30.29410334,-97.85250399,78806,FALSE,
Barton Creek,4/19/99 14:20,Rob Roy Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.03,MG/L,Total,ROB ROY TRIB-19APR9-1,102,,EPA 353.2,U,Canyon Study,"(30.2959369343858, -97.8517500864118)",566374,30.29593693,-97.85175009,78146,FALSE,
Barton Creek,4/19/99 14:00,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,2.4,MG/L,Total,LJST-19APR9-1,67,,EPA 353.2,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",1014759,30.29168547,-97.85120653,78495,FALSE,
Barton Creek,4/19/99 13:55,Leif Johnson Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,2.22,MG/L,Total,LJS-19APR9-1,104,,EPA 353.2,U,Groundwater,"(30.2915518996001, -97.851552244186)",1011127,30.2915519,-97.85155224,78147,FALSE,
Barton Creek,1/26/99 12:30,Stark Tributary @ Barton Creek (STT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,276,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2443923213569, -98.1244744331061)",459977,30.24439232,-98.12447443,73654,FALSE,
Barton Creek,1/26/99 0:00,Little Paisano Tributary (LPT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,264,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2765717069213, -97.9449357693186)",459962,30.27657171,-97.94493577,73651,TRUE,
Barton Creek,1/22/99 14:45,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.12,MG/L,Total,,101,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.3005061195565, -97.8646181177308)",452527,30.30050612,-97.86461812,70034,FALSE,
Barton Creek,12/17/98 16:40,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,3.13,MG/L,Total,,61,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2929251856773, -97.8436571272337)",453036,30.29292519,-97.84365713,70146,FALSE,
Barton Creek,12/17/98 16:30,Leif Johnson Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,4.16,MG/L,Total,,104,,INQUEST NO3 SCREENING,R,Groundwater,"(30.2915518996001, -97.851552244186)",453009,30.2915519,-97.85155224,70140,FALSE,
Barton Creek,12/17/98 16:30,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,3.91,MG/L,Total,,67,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2916854690271, -97.8512065321996)",452867,30.29168547,-97.85120653,70110,FALSE,
Barton Creek,12/17/98 16:00,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.12,MG/L,Total,,101,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.3005061195565, -97.8646181177308)",453045,30.30050612,-97.86461812,70148,FALSE,
Barton Creek,12/17/98 15:55,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,3.15,MG/L,Total,,59,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2750795197877, -97.8362146399311)",452932,30.27507952,-97.83621464,70124,FALSE,
Barton Creek,12/17/98 15:50,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.93,MG/L,Total,,56,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2744157246489, -97.834612616607)",452941,30.27441572,-97.83461262,70126,FALSE,
Barton Creek,12/17/98 15:30,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,2.14,MG/L,Total,,55,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2715190968359, -97.8313415660296)",452950,30.2715191,-97.83134157,70128,FALSE,
Barton Creek,12/17/98 15:00,Lost Creek Spring A,Spring,Ground Water,Nutrients,NITRATE AS N,,0.37,MG/L,Total,,161,,INQUEST NO3 SCREENING,R,Groundwater,"(30.2736072790431, -97.844370796297)",454071,30.27360728,-97.8443708,70379,FALSE,
Barton Creek,12/17/98 14:30,Bee Cave Tributary (BCT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,259,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.3007405157886, -97.9196695945368)",453027,30.30074052,-97.91966959,70144,FALSE,
Barton Creek,12/17/98 14:30,Crenshaw Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,1.02,MG/L,Total,,370,,INQUEST NO3 SCREENING,R,Groundwater,"(30.2866188975654, -97.8497586227243)",452982,30.2866189,-97.84975862,70134,FALSE,
Barton Creek,12/17/98 14:15,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,3.72,MG/L,Total,,72,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2842254599368, -97.8521367343757)",452973,30.28422546,-97.85213673,70132,FALSE,
Barton Creek,12/17/98 14:00,Headquarters Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,1146,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.3046812650162, -97.9143982181204)",702540,30.30468127,-97.91439822,70382,FALSE,
Barton Creek,12/17/98 12:00,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,,0.14,MG/L,Total,,57,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2448790119315, -98.0755658693783)",452923,30.24487901,-98.07556587,70122,FALSE,
Barton Creek,12/17/98 10:00,Upland Tributary 1 @ Southwest Parkway (UPTS),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,75,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.278974752081, -97.9007448338307)",453063,30.27897475,-97.90074483,70152,FALSE,
Barton Creek,12/17/98 0:00,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.53,MG/L,Total,,99,,INQUEST NO3 SCREENING,R,Canyon Study,"(30.2957521353367, -97.8813027566775)",453018,30.29575214,-97.88130276,70142,TRUE,
Barton Creek,12/17/98 0:00,Barton Scenic Bluff Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.51,MG/L,Total,,578,,INQUEST NO3 SCREENING,R,Groundwater,"(30.3033884844776, -97.8888742486095)",453054,30.30338848,-97.88887425,70150,TRUE,
Barton Creek,12/17/98 0:00,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,,0.15,MG/L,Total,,159,,INQUEST NO3 SCREENING,R,Groundwater,"(30.2789973447818, -97.9007759523011)",453089,30.27899734,-97.90077595,70157,TRUE,
Barton Creek,11/23/98 18:00,Barton Scenic Bluff Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.41,MG/L,Total,,578,,INQUEST NO3 SCREENING,U,Groundwater,"(30.3033884844776, -97.8888742486095)",452787,30.30338848,-97.88887425,70093,FALSE,
Barton Creek,11/23/98 17:30,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.67,MG/L,Total,,99,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2957521353367, -97.8813027566775)",452769,30.29575214,-97.88130276,70089,FALSE,
Barton Creek,11/23/98 15:10,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,,0.07,MG/L,Total,,57,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2448790119315, -98.0755658693783)",452760,30.24487901,-98.07556587,70087,FALSE,
Barton Creek,11/23/98 14:57,Ringtail Ridge Canyon Tributary @ Barton (RRC),Stream,Surface Water,Nutrients,NITRATE AS N,,2.22,MG/L,Total,,59,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2750795197877, -97.8362146399311)",452656,30.27507952,-97.83621464,70065,FALSE,
Barton Creek,11/23/98 14:40,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,3.27,MG/L,Total,,55,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",452700,30.2715191,-97.83134157,70074,FALSE,
Barton Creek,11/23/98 13:15,Upland Tributary 1 @ Southwest Parkway (UPTS),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,75,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.278974752081, -97.9007448338307)",452778,30.27897475,-97.90074483,70091,FALSE,
Barton Creek,11/23/98 11:20,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.15,MG/L,Total,,101,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",452831,30.30050612,-97.86461812,70102,FALSE,
Barton Creek,11/23/98 10:45,Camelot Tributary @ Barton Creek (CAM),Stream,Surface Water,Nutrients,NITRATE AS N,,2.11,MG/L,Total,,61,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2929251856773, -97.8436571272337)",452858,30.29292519,-97.84365713,70108,FALSE,
Barton Creek,11/23/98 10:15,Leif Johnson Tributary (LJST) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,3.18,MG/L,Total,,67,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2916854690271, -97.8512065321996)",452849,30.29168547,-97.85120653,70106,FALSE,
Barton Creek,11/23/98 10:10,Leif Johnson Spring,Spring,Surface Water,Nutrients,NITRATE AS N,,3.91,MG/L,Total,,104,,INQUEST NO3 SCREENING,U,Groundwater,"(30.2915518996001, -97.851552244186)",452840,30.2915519,-97.85155224,70104,FALSE,
Barton Creek,11/23/98 0:00,Barton Creek Ranch Trib,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,1268,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2379443842645, -98.0669164575392)",454621,30.23794438,-98.06691646,70464,TRUE,
Barton Creek,11/23/98 0:00,Bee Cave Tributary (BCT) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.08,MG/L,Total,,259,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.3007405157886, -97.9196695945368)",452822,30.30074052,-97.91966959,70100,TRUE,
Barton Creek,11/23/98 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,3.06,MG/L,Total,,72,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",452673,30.28422546,-97.85213673,70068,TRUE,
Barton Creek,11/23/98 0:00,Headquarters Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,1146,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.3046812650162, -97.9143982181204)",452796,30.30468127,-97.91439822,70095,TRUE,
Barton Creek,11/23/98 0:00,Lost Creek Blvd Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,1186,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2733782588543, -97.84433234011)",454159,30.27337826,-97.84433234,70384,TRUE,
Barton Creek,11/23/98 0:00,Lost Creek Spring A,Spring,Ground Water,Nutrients,NITRATE AS N,<,0.01,MG/L,Total,,161,,INQUEST NO3 SCREENING,U,Groundwater,"(30.2736072790431, -97.844370796297)",452638,30.27360728,-97.8443708,70061,TRUE,
Barton Creek,11/23/98 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,1.62,MG/L,Total,,56,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2744157246489, -97.834612616607)",454167,30.27441572,-97.83461262,70385,TRUE,
Barton Creek,11/23/98 0:00,Southwest (SW) Parkway Spring (UPSP),Spring,Ground Water,Nutrients,NITRATE AS N,,0.06,MG/L,Total,,159,,INQUEST NO3 SCREENING,U,Groundwater,"(30.2789973447818, -97.9007759523011)",452804,30.27899734,-97.90077595,70096,TRUE,
Barton Creek,11/19/98 13:43,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.16,MG/L,Total,,101,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",452583,30.30050612,-97.86461812,70050,FALSE,
Barton Creek,11/4/98 0:00,POD 9 Tributary @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,0.22,MG/L,Total,,101,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.3005061195565, -97.8646181177308)",440192,30.30050612,-97.86461812,68298,TRUE,
Barton Creek,10/29/98 0:00,Barton Creek West Tributary 1 @ Barton Creek (BCW),Stream,Surface Water,Nutrients,NITRATE AS N,,0.57,MG/L,Total,,99,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2957521353367, -97.8813027566775)",439541,30.29575214,-97.88130276,68236,TRUE,
Barton Creek,10/29/98 0:00,Barton Scenic Bluff Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,0.47,MG/L,Total,,578,,HACH 8192,U,Groundwater,"(30.3033884844776, -97.8888742486095)",439525,30.30338848,-97.88887425,68232,TRUE,
Barton Creek,10/29/98 0:00,Crenshaw Spring,Spring,Ground Water,Nutrients,NITRATE AS N,,1.27,MG/L,Total,,370,,HACH 8192,U,Groundwater,"(30.2866188975654, -97.8497586227243)",439623,30.2866189,-97.84975862,68247,TRUE,
Barton Creek,10/29/98 0:00,Crenshaw Tributary 1 (CRT1) @ Barton Creek,Stream,Surface Water,Nutrients,NITRATE AS N,,1.06,MG/L,Total,,72,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2842254599368, -97.8521367343757)",439712,30.28422546,-97.85213673,68262,TRUE,
Barton Creek,10/29/98 0:00,Fitzhugh Creek @ Barton Creek (FIT),Stream,Surface Water,Nutrients,NITRATE AS N,<,0.06,MG/L,Total,,57,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2448790119315, -98.0755658693783)",439819,30.24487901,-98.07556587,68287,TRUE,
Barton Creek,10/29/98 0:00,Lost Creek Residential Tributary @ Barton (LCR),Stream,Surface Water,Nutrients,NITRATE AS N,,2.41,MG/L,Total,,55,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2715190968359, -97.8313415660296)",439736,30.2715191,-97.83134157,68268,TRUE,
Barton Creek,10/29/98 0:00,Lost Creek Waterfalls Tributary @ Barton (LCW),Stream,Surface Water,Nutrients,NITRATE AS N,,1.28,MG/L,Total,,56,,INQUEST NO3 SCREENING,U,Canyon Study,"(30.2744157246489, -97.834612616607)",439549,30.27441572,-97.83461262,68238,TRUE,
