WATERSHED,SAMPLE_DATE,SITE_NAME,SITE_TYPE,MEDIUM,PARAM_TYPE,PARAMETER,QUALIFIER,RESULT,UNIT,FILTER,SAMPLE_ID,SAMPLE_SITE_NO,DEPTH_IN_METERS,METHOD,QC_FLAG,PROJECT,Location,DATA_REF_NO,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_REF_NO,TIME_NULL,QC_TYPE
Barton Creek,10/18/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,45.3,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986748,30.26353512,-97.77097968,391344,TRUE,
Barton Creek,10/18/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,27.2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986071,30.26400706,-97.76938256,390825,TRUE,
Barton Creek,10/18/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,34.5,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986263,30.26386644,-97.77073919,390893,TRUE,
Barton Creek,10/15/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,17.3,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985954,30.26353512,-97.77097968,390939,TRUE,
Barton Creek,10/15/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20.9,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986143,30.26400706,-97.76938256,390956,TRUE,
Barton Creek,10/15/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,17.3,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986193,30.26386644,-97.77073919,390885,TRUE,
Barton Creek,10/11/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986041,30.26353512,-97.77097968,391307,TRUE,
Barton Creek,10/11/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986352,30.26400706,-97.76938256,391128,TRUE,
Barton Creek,10/11/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986464,30.26386644,-97.77073919,390920,TRUE,
Barton Creek,10/8/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,1,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986360,30.26353512,-97.77097968,391305,TRUE,
Barton Creek,10/8/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985983,30.26400706,-97.76938256,391443,TRUE,
Barton Creek,10/8/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986580,30.26386644,-97.77073919,390858,TRUE,
Barton Creek,10/4/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.8,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986016,30.26353512,-97.77097968,391086,TRUE,
Barton Creek,10/4/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,12,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986414,30.26400706,-97.76938256,391134,TRUE,
Barton Creek,10/4/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986660,30.26386644,-97.77073919,391143,TRUE,
Barton Creek,10/1/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,100.7,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986084,30.26353512,-97.77097968,391094,TRUE,
Barton Creek,10/1/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,29.2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986411,30.26400706,-97.76938256,390981,TRUE,
Barton Creek,10/1/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,71.7,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986334,30.26386644,-97.77073919,390901,TRUE,
Barton Creek,9/27/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,11.9,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985964,30.26353512,-97.77097968,391085,TRUE,
Barton Creek,9/27/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985868,30.26400706,-97.76938256,391435,TRUE,
Barton Creek,9/27/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1985780,30.26386644,-97.77073919,391022,TRUE,
Barton Creek,9/24/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986167,30.26353512,-97.77097968,391315,TRUE,
Barton Creek,9/24/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985933,30.26400706,-97.76938256,391442,TRUE,
Barton Creek,9/24/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,<,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986410,30.26386644,-97.77073919,390917,TRUE,
Barton Creek,9/19/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,47.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985812,30.26353512,-97.77097968,391345,TRUE,
Barton Creek,9/19/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,29.9,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986072,30.26400706,-97.76938256,390826,TRUE,
Barton Creek,9/19/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,39.3,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986648,30.26386644,-97.77073919,391012,TRUE,
Barton Creek,9/17/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,149.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985977,30.26353512,-97.77097968,391359,TRUE,
Barton Creek,9/17/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,123.4,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986157,30.26400706,-97.76938256,390845,TRUE,
Barton Creek,9/17/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,178.9,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986403,30.26386644,-97.77073919,390910,TRUE,
Barton Creek,9/12/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985962,30.26353512,-97.77097968,391083,TRUE,
Barton Creek,9/12/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986278,30.26400706,-97.76938256,390972,TRUE,
Barton Creek,9/12/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986712,30.26386644,-97.77073919,390863,TRUE,
Barton Creek,9/10/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,38.1,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986746,30.26353512,-97.77097968,391342,TRUE,
Barton Creek,9/10/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985822,30.26400706,-97.76938256,391432,TRUE,
Barton Creek,9/10/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986585,30.26386644,-97.77073919,391001,TRUE,
Barton Creek,9/6/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3.4,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986728,30.26353512,-97.77097968,391146,TRUE,
Barton Creek,9/6/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.4,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985986,30.26400706,-97.76938256,391446,TRUE,
Barton Creek,9/6/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1985842,30.26386644,-97.77073919,390868,TRUE,
Barton Creek,9/5/12 8:40,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,2,MPN/100ML,Total,35-Barton Springs,35,,SM 9223 B,U,Barton Springs TPDES,"(30.2635351223695, -97.7709796798271)",1962887,30.26353512,-97.77097968,386907,FALSE,
Barton Creek,9/4/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985955,30.26353512,-97.77097968,390940,TRUE,
Barton Creek,9/4/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986354,30.26400706,-97.76938256,391130,TRUE,
Barton Creek,9/4/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986711,30.26386644,-97.77073919,390862,TRUE,
Barton Creek,8/29/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.5,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985896,30.26353512,-97.77097968,390937,TRUE,
Barton Creek,8/29/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,18.5,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986156,30.26400706,-97.76938256,390821,TRUE,
Barton Creek,8/29/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,10.9,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986075,30.26386644,-97.77073919,390878,TRUE,
Barton Creek,8/28/12 10:30,Barton Scenic Bluff Spring,Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,579,MPN/100ML,Total,578-bar Scenic Bluff Spg,578,,SM 9223 B,U,TLAP Impact Study,"(30.3033884844776, -97.8888742486095)",1963288,30.30338848,-97.88887425,386696,FALSE,
Barton Creek,8/27/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,40.2,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986021,30.26353512,-97.77097968,391091,TRUE,
Barton Creek,8/27/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,14.6,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985889,30.26400706,-97.76938256,390817,TRUE,
Barton Creek,8/27/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,13.5,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986132,30.26386644,-97.77073919,390880,TRUE,
Barton Creek,8/23/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,81.3,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985867,30.26353512,-97.77097968,391351,TRUE,
Barton Creek,8/23/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,105,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986477,30.26400706,-97.76938256,390989,TRUE,
Barton Creek,8/23/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,73.3,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986335,30.26386644,-97.77073919,390902,TRUE,
Barton Creek,8/22/12 13:30,Old Mill (Sunken Gardens) Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,115,MPN/100ML,Total,422-Old Mill Springs,422,,SM 9223 B,U,Barton Springs Quarterly,"(30.2635848609854, -97.7680757366172)",1960949,30.26358486,-97.76807574,386930,FALSE,
Barton Creek,8/22/12 13:15,Upper Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,19,MPN/100ML,Total,643-Emily Spring,183,,SM 9223 B,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",1960951,30.26359446,-97.7737817,386934,FALSE,Field Replica
Barton Creek,8/22/12 13:00,Upper Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,20,MPN/100ML,Total,183-Upper Barton Spring,183,,SM 9223 B,U,Barton Springs Quarterly,"(30.2635944614644, -97.7737817041223)",1960948,30.26359446,-97.7737817,386928,FALSE,
Barton Creek,8/22/12 12:30,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,125,MPN/100ML,Total,35-Barton Spgs,35,,SM 9223 B,U,Barton Springs Quarterly,"(30.2635351223695, -97.7709796798271)",1960884,30.26353512,-97.77097968,386924,FALSE,
Barton Creek,8/22/12 12:15,Eliza Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,82,MPN/100ML,Total,428-Eliza Spgs,428,,SM 9223 B,U,Barton Springs Quarterly,"(30.2642461579302, -97.7700605859118)",1960950,30.26424616,-97.77006059,386932,FALSE,
Barton Creek,8/22/12 9:47,Backdoor Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,<J,1,MPN/100ML,Total,160-Backdoor Spring,160,,SM 9223 B,U,Barton Springs Quarterly,"(30.2594932474744, -97.8237008852486)",1960885,30.25949325,-97.82370089,386926,FALSE,
Barton Creek,8/20/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,1251.5,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986220,30.26353512,-97.77097968,390945,TRUE,
Barton Creek,8/20/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,866.4,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986461,30.26400706,-97.76938256,390848,TRUE,
Barton Creek,8/20/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1119.9,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986721,30.26386644,-97.77073919,391020,TRUE,
Barton Creek,8/15/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,24.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985956,30.26353512,-97.77097968,390941,TRUE,
Barton Creek,8/15/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985869,30.26400706,-97.76938256,391436,TRUE,
Barton Creek,8/15/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986579,30.26386644,-97.77073919,390857,TRUE,
Barton Creek,8/13/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,15.4,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986602,30.26353512,-97.77097968,391330,TRUE,
Barton Creek,8/13/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.4,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985985,30.26400706,-97.76938256,391445,TRUE,
Barton Creek,8/13/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986523,30.26386644,-97.77073919,390995,TRUE,
Barton Creek,8/8/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,34.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986009,30.26353512,-97.77097968,390942,TRUE,
Barton Creek,8/8/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,7.5,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986729,30.26400706,-97.76938256,391147,TRUE,
Barton Creek,8/8/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1985841,30.26386644,-97.77073919,390867,TRUE,
Barton Creek,8/6/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,14,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986272,30.26353512,-97.77097968,390966,TRUE,
Barton Creek,8/6/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,4.1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1985932,30.26400706,-97.76938256,391441,TRUE,
Barton Creek,8/6/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,2,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986639,30.26386644,-97.77073919,390861,TRUE,
Barton Creek,8/2/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,11.4,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1985895,30.26353512,-97.77097968,390936,TRUE,
Barton Creek,8/2/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,3.1,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986727,30.26400706,-97.76938256,391145,TRUE,
Barton Creek,8/2/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,19.9,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986196,30.26386644,-97.77073919,390888,TRUE,
Barton Creek,7/30/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,11.6,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986301,30.26353512,-97.77097968,391324,TRUE,
Barton Creek,7/30/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,6.2,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986355,30.26400706,-97.76938256,391131,TRUE,
Barton Creek,7/30/12 0:00,Barton Springs Pool @ Northern Steps (BS-S),Spring,Surface Water,Bacteria/Pathogens,E COLI BACTERIA,,5.2,Colonies/100mL,Total,3014 BS-S,3014,,UNKNOWN,U,Groundwater,"(30.2638664355279, -97.7707391937394)",1986586,30.26386644,-97.77073919,391002,TRUE,
Barton Creek,7/25/12 0:00,Barton Spring,Spring,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,22.2,Colonies/100mL,Total,35 Barton Springs,35,,UNKNOWN,U,Groundwater,"(30.2635351223695, -97.7709796798271)",1986088,30.26353512,-97.77097968,391098,TRUE,
Barton Creek,7/25/12 0:00,Barton Spring Pool @ Downstream Dam,Stream,Ground Water,Bacteria/Pathogens,E COLI BACTERIA,,13.5,Colonies/100mL,Total,860 BS-D,860,,UNKNOWN,U,Groundwater,"(30.2640070647195, -97.7693825634433)",1986573,30.26400706,-97.76938256,390851,TRUE,
